,Purchased,Do_Not_Call,Last_Activity,Do_Not_Email,Origin,matters_most,Current_Occupation ,about_Us,Specialization,Country,TotalVisits,Total Time Spent on Website,Page Views Per Visit
1177,0.0,0.0,1.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,1.0,353,1.0
1178,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,371,2.0
1179,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,5.0,274,5.0
1180,1.0,0.0,12.0,1.0,1.0,0.0,3.0,9.0,9.0,8.0,3.0,257,1.5
1181,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,8.0,12.0,6.0,50,6.0
1182,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,2.0,12.0,2.0,989,2.0
1183,0.0,0.0,2.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1184,1.0,0.0,5.0,0.0,1.0,3.0,6.0,6.0,10.0,12.0,6.0,543,6.0
1185,0.0,0.0,9.0,0.0,1.0,0.0,4.0,9.0,17.0,12.0,3.0,658,3.0
1186,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,11.0,12.0,4.0,1558,4.0
1187,0.0,0.0,9.0,1.0,0.0,3.0,6.0,9.0,18.0,12.0,5.0,368,5.0
1188,1.0,0.0,13.0,0.0,0.0,0.0,4.0,9.0,4.0,12.0,10.0,325,3.33
1189,1.0,0.0,3.0,0.0,1.0,0.0,4.0,9.0,1.0,12.0,5.0,1492,5.0
1190,1.0,0.0,12.0,0.0,1.0,0.0,4.0,8.0,1.0,12.0,4.0,1621,4.0
1191,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,5.0,199,5.0
1192,0.0,0.0,7.0,0.0,1.0,0.0,4.0,3.0,0.0,12.0,5.0,190,5.0
1193,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,10.0,35.0,3.0,1368,3.0
1194,0.0,0.0,2.0,1.0,1.0,0.0,4.0,9.0,17.0,12.0,2.0,387,2.0
1195,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,5.0,12.0,2.0,277,2.0
1196,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,17.0,12.0,4.0,423,4.0
1197,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,3.0,1095,3.0
1198,0.0,0.0,1.0,0.0,1.0,0.0,4.0,9.0,5.0,12.0,1.0,239,1.0
1199,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,10.0,12.0,9.0,1524,9.0
1200,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,4.0,12.0,4.0,1839,2.0
1201,0.0,0.0,3.0,0.0,1.0,0.0,4.0,8.0,8.0,12.0,2.0,918,2.0
1202,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,1.0,12.0,8.0,172,8.0
1203,1.0,0.0,1.0,0.0,1.0,0.0,5.0,9.0,6.0,12.0,2.0,1266,2.0
1204,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1205,0.0,0.0,5.0,0.0,1.0,3.0,6.0,3.0,10.0,12.0,17.0,682,5.67
1206,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1207,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,7.0,389,7.0
1208,0.0,0.0,1.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,1.0,153,1.0
1209,0.0,0.0,5.0,0.0,1.0,0.0,5.0,9.0,18.0,12.0,2.0,207,2.0
1210,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,2.0,247,2.0
1211,0.0,0.0,10.0,0.0,1.0,3.0,6.0,9.0,16.0,12.0,3.0,107,3.0
1212,0.0,0.0,14.0,1.0,1.0,0.0,4.0,9.0,7.0,12.0,2.0,187,2.0
1213,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,14.0,12.0,3.0,149,3.0
1214,1.0,0.0,5.0,0.0,1.0,0.0,5.0,9.0,10.0,12.0,4.0,1381,4.0
1215,0.0,0.0,12.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1216,0.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1217,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,12.0,12.0,2.0,219,2.0
1218,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,12.0,12.0,3.0,138,3.0
1219,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1220,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,10.0,6.0,2.0,33,2.0
1221,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1222,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,0.0,12.0,3.0,417,3.0
1223,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,5.0,12.0,6.0,1445,3.0
1224,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,419,2.0
1225,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1226,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1227,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,17.0,12.0,2.0,24,2.0
1228,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1229,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1230,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1231,0.0,0.0,3.0,0.0,1.0,0.0,4.0,9.0,12.0,12.0,2.0,6,2.0
1232,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1233,0.0,0.0,2.0,1.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1234,1.0,0.0,5.0,0.0,2.0,0.0,4.0,9.0,10.0,37.0,0.0,0,0.0
1235,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1236,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1237,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1238,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1239,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,16.0,12.0,2.0,97,2.0
1240,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1241,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1242,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,8.0,12.0,8.0,10,4.0
1243,0.0,0.0,1.0,0.0,1.0,3.0,6.0,9.0,4.0,12.0,1.0,427,1.0
1244,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1245,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1246,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1247,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,9.0,214,3.0
1248,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,2.0,1497,2.0
1249,1.0,0.0,17.0,0.0,2.0,0.0,3.0,9.0,10.0,37.0,0.0,1252,0.0
1250,0.0,0.0,12.0,0.0,1.0,3.0,6.0,9.0,4.0,12.0,2.0,1155,2.0
1251,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,2.0,19,2.0
1252,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,9.0,12.0,2.0,7,2.0
1253,0.0,0.0,8.0,1.0,1.0,0.0,4.0,8.0,3.0,12.0,2.0,104,2.0
1254,1.0,0.0,5.0,0.0,1.0,0.0,5.0,7.0,12.0,12.0,6.0,1040,6.0
1255,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1256,0.0,0.0,5.0,0.0,1.0,3.0,6.0,3.0,1.0,12.0,4.0,76,2.0
1257,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,16.0,12.0,6.0,298,6.0
1258,0.0,0.0,17.0,0.0,2.0,0.0,4.0,9.0,4.0,37.0,0.0,74,0.0
1259,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1260,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1261,1.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1262,1.0,0.0,2.0,1.0,1.0,0.0,4.0,8.0,13.0,12.0,2.0,833,2.0
1263,1.0,0.0,12.0,0.0,1.0,0.0,5.0,9.0,16.0,12.0,2.0,855,2.0
1264,1.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,3.0,1553,3.0
1265,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,17.0,12.0,5.0,1208,5.0
1266,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,3.0,1395,1.5
1267,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,1499,1.0
1268,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,5.0,636,2.5
1269,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1270,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,7.0,37.0,0.0,0,0.0
1271,0.0,0.0,10.0,0.0,1.0,0.0,4.0,3.0,4.0,12.0,6.0,240,6.0
1272,0.0,0.0,12.0,0.0,1.0,3.0,6.0,4.0,8.0,12.0,3.0,125,3.0
1273,0.0,0.0,5.0,0.0,1.0,0.0,3.0,9.0,18.0,12.0,3.0,184,1.5
1274,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,5.0,39,5.0
1275,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,541,2.0
1276,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,12.0,12.0,3.0,506,1.5
1277,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1278,1.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1279,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,3.0,714,3.0
1280,0.0,0.0,2.0,1.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1281,1.0,0.0,12.0,0.0,1.0,0.0,4.0,8.0,4.0,12.0,4.0,984,2.0
1282,0.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,1.0,12.0,4.0,28,4.0
1283,1.0,0.0,12.0,0.0,1.0,0.0,5.0,4.0,17.0,12.0,18.0,1569,4.5
1284,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,10.0,12.0,3.0,491,1.5
1285,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,3.0,881,1.5
1286,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,5.0,954,1.67
1287,1.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,10.0,37.0,0.0,0,0.0
1288,0.0,0.0,12.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,1152,2.0
1289,1.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,4.0,12.0,2.0,1392,2.0
1290,1.0,0.0,12.0,0.0,0.0,0.0,5.0,9.0,7.0,12.0,3.0,1557,3.0
1291,0.0,0.0,3.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,2.0,76,2.0
1292,1.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,10.0,37.0,0.0,0,0.0
1293,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1294,1.0,0.0,12.0,1.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1295,0.0,0.0,3.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,4.0,113,4.0
1296,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,1.0,1076,1.0
1297,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,6.0,63,6.0
1298,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1299,1.0,0.0,5.0,0.0,2.0,0.0,4.0,9.0,12.0,37.0,0.0,0,0.0
1300,1.0,0.0,12.0,0.0,1.0,0.0,4.0,2.0,1.0,12.0,3.0,512,3.0
1301,0.0,0.0,9.0,0.0,1.0,0.0,4.0,9.0,16.0,12.0,3.0,224,3.0
1302,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,3.0,231,3.0
1303,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,4.0,422,4.0
1304,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,10.0,12.0,6.0,1343,3.0
1305,1.0,0.0,5.0,0.0,0.0,0.0,5.0,9.0,10.0,12.0,3.0,1117,1.5
1306,1.0,0.0,5.0,0.0,1.0,0.0,5.0,8.0,5.0,12.0,2.0,230,2.0
1307,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,5.0,908,5.0
1308,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,1.0,12.0,2.0,179,2.0
1309,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,200,2.0
1310,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,3.0,1360,1.5
1311,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,4.0,12.0,2.0,1165,2.0
1312,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1313,1.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,11.0,12.0,6.0,1121,2.0
1314,1.0,0.0,5.0,0.0,1.0,0.0,5.0,9.0,11.0,12.0,2.0,1579,2.0
1315,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,138,2.0
1316,0.0,0.0,5.0,0.0,1.0,0.0,4.0,7.0,8.0,12.0,4.0,48,4.0
1317,0.0,0.0,12.0,0.0,1.0,3.0,6.0,7.0,0.0,12.0,4.0,113,4.0
1318,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,12.0,12.0,2.0,942,2.0
1319,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,17.0,12.0,5.0,61,5.0
1320,0.0,0.0,3.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,3.0,21,3.0
1321,0.0,0.0,5.0,0.0,1.0,0.0,4.0,6.0,17.0,12.0,13.0,254,3.25
1322,0.0,0.0,3.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,3.0,505,3.0
1323,0.0,0.0,3.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1324,1.0,0.0,12.0,0.0,0.0,0.0,4.0,3.0,10.0,12.0,4.0,1874,4.0
1325,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,6.0,12.0,9.0,1208,9.0
1326,1.0,0.0,5.0,0.0,1.0,0.0,4.0,8.0,10.0,12.0,5.0,788,5.0
1327,1.0,0.0,5.0,0.0,1.0,0.0,5.0,9.0,4.0,12.0,2.0,71,2.0
1328,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1329,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,0.0,12.0,6.0,788,6.0
1330,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,1.0,12.0,5.0,285,5.0
1331,1.0,0.0,3.0,0.0,1.0,3.0,6.0,9.0,10.0,12.0,2.0,1008,2.0
1332,1.0,0.0,5.0,0.0,2.0,0.0,4.0,9.0,16.0,37.0,0.0,0,0.0
1333,0.0,0.0,1.0,0.0,1.0,3.0,6.0,9.0,18.0,12.0,1.0,471,1.0
1334,0.0,0.0,10.0,0.0,1.0,0.0,4.0,9.0,6.0,12.0,3.0,117,3.0
1335,1.0,0.0,10.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,7.0,1186,2.33
1336,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,9.0,296,9.0
1337,0.0,0.0,12.0,0.0,1.0,0.0,4.0,3.0,12.0,12.0,4.0,526,4.0
1338,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,10.0,25.0,2.0,31,2.0
1339,1.0,0.0,10.0,0.0,1.0,0.0,5.0,9.0,9.0,2.0,4.0,754,2.0
1340,1.0,0.0,5.0,0.0,1.0,0.0,4.0,8.0,4.0,12.0,2.0,189,2.0
1341,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,369,2.0
1342,1.0,0.0,1.0,0.0,1.0,0.0,4.0,9.0,1.0,12.0,1.0,42,1.0
1343,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1344,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1345,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,16.0,12.0,11.0,608,11.0
1346,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1347,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1348,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1349,0.0,0.0,12.0,0.0,1.0,3.0,6.0,9.0,1.0,12.0,11.0,1236,11.0
1350,1.0,0.0,5.0,0.0,1.0,0.0,5.0,3.0,16.0,12.0,6.0,1689,6.0
1351,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,0.0,12.0,4.0,322,4.0
1352,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,6.0,1408,3.0
1353,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,59,2.0
1354,1.0,0.0,5.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1355,1.0,0.0,3.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1356,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,17.0,12.0,8.0,550,2.67
1357,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,2.0,963,2.0
1358,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,923,1.0
1359,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,16.0,12.0,4.0,1121,4.0
1360,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,6.0,1366,6.0
1361,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,7.0,16.0,2.0,77,2.0
1362,0.0,0.0,10.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,5.0,274,2.5
1363,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,4.0,446,1.33
1364,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,972,1.0
1365,1.0,0.0,5.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1366,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1367,0.0,0.0,5.0,0.0,1.0,0.0,4.0,2.0,12.0,12.0,7.0,252,2.33
1368,1.0,0.0,5.0,0.0,1.0,0.0,5.0,9.0,1.0,2.0,3.0,1346,3.0
1369,1.0,0.0,1.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,1108,2.0
1370,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1371,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,1606,2.0
1372,0.0,0.0,5.0,0.0,1.0,3.0,6.0,3.0,8.0,12.0,5.0,1209,5.0
1373,0.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,16.0,12.0,3.0,315,3.0
1374,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,1.0,12.0,6.0,1552,1.5
1375,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,5.0,88,1.67
1376,0.0,0.0,10.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,4.0,185,4.0
1377,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,7.0,12.0,2.0,485,2.0
1378,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1379,1.0,0.0,12.0,0.0,1.0,0.0,5.0,7.0,7.0,12.0,8.0,103,2.67
1380,1.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,8.0,12.0,2.0,816,2.0
1381,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,3.0,1319,3.0
1382,0.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,9.0,12.0,3.0,240,3.0
1383,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1384,0.0,0.0,5.0,0.0,1.0,3.0,6.0,4.0,7.0,12.0,5.0,286,5.0
1385,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1386,1.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1387,1.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1388,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,26.0,2.0,2020,2.0
1389,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,14.0,12.0,3.0,212,3.0
1390,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,10.0,12.0,2.0,880,2.0
1391,0.0,0.0,2.0,1.0,1.0,0.0,4.0,8.0,10.0,12.0,5.0,1369,2.5
1392,0.0,0.0,7.0,0.0,1.0,0.0,4.0,4.0,8.0,12.0,3.0,172,3.0
1393,1.0,0.0,17.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,429,0.0
1394,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,16.0,12.0,2.0,14,2.0
1395,1.0,0.0,17.0,0.0,2.0,0.0,3.0,9.0,7.0,37.0,0.0,186,0.0
1396,1.0,0.0,12.0,0.0,1.0,0.0,3.0,3.0,4.0,12.0,2.0,861,2.0
1397,1.0,0.0,5.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1398,1.0,0.0,5.0,0.0,0.0,0.0,5.0,9.0,10.0,12.0,2.0,640,1.0
1399,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,4.0,12.0,3.0,580,1.5
1400,0.0,0.0,10.0,0.0,1.0,0.0,4.0,9.0,0.0,12.0,2.0,1603,2.0
1401,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,3.0,1459,3.0
1402,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1403,1.0,0.0,12.0,0.0,1.0,0.0,4.0,0.0,4.0,12.0,3.0,359,3.0
1404,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,5.0,100,5.0
1405,1.0,0.0,12.0,0.0,1.0,0.0,4.0,8.0,1.0,12.0,3.0,423,3.0
1406,1.0,0.0,5.0,0.0,2.0,0.0,4.0,9.0,10.0,37.0,0.0,0,0.0
1407,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,1520,2.0
1408,1.0,0.0,12.0,0.0,1.0,0.0,5.0,2.0,10.0,12.0,4.0,1360,4.0
1409,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,10.0,12.0,2.0,2,2.0
1410,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,11.0,12.0,5.0,294,5.0
1411,1.0,0.0,7.0,0.0,1.0,0.0,4.0,6.0,17.0,12.0,4.0,1261,4.0
1412,0.0,0.0,3.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,3.0,135,1.5
1413,0.0,0.0,5.0,0.0,1.0,3.0,6.0,8.0,0.0,12.0,4.0,1805,4.0
1414,0.0,0.0,12.0,0.0,1.0,3.0,6.0,3.0,1.0,12.0,4.0,110,2.0
1415,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,10.0,12.0,3.0,42,1.5
1416,1.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1417,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,5.0,45,5.0
1418,0.0,0.0,2.0,1.0,1.0,3.0,6.0,3.0,7.0,12.0,1.0,866,1.0
1419,1.0,0.0,5.0,0.0,1.0,0.0,4.0,8.0,1.0,12.0,7.0,938,7.0
1420,0.0,0.0,9.0,0.0,0.0,3.0,6.0,4.0,7.0,12.0,8.0,397,2.0
1421,1.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,5.0,1084,5.0
1422,0.0,0.0,12.0,1.0,1.0,0.0,4.0,3.0,7.0,12.0,6.0,148,3.0
1423,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,10.0,12.0,2.0,1345,2.0
1424,1.0,0.0,12.0,0.0,1.0,0.0,5.0,9.0,16.0,12.0,4.0,1709,4.0
1425,1.0,0.0,12.0,0.0,1.0,0.0,5.0,2.0,7.0,12.0,4.0,1588,4.0
1426,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
1427,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,3.0,533,1.5
1428,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
1429,0.0,0.0,5.0,0.0,1.0,3.0,6.0,7.0,17.0,12.0,2.0,1288,2.0
1430,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,10.0,5.0,6.0,95,2.0
1431,0.0,0.0,10.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,4.0,12,1.33
1432,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,14.0,12.0,11.0,1054,2.75
1433,1.0,0.0,5.0,0.0,1.0,0.0,3.0,7.0,1.0,12.0,4.0,664,2.0
1434,0.0,0.0,5.0,0.0,1.0,0.0,4.0,8.0,4.0,12.0,3.0,336,1.5
1435,0.0,0.0,12.0,0.0,1.0,3.0,6.0,7.0,10.0,12.0,2.0,291,2.0
1436,1.0,0.0,5.0,0.0,1.0,0.0,5.0,3.0,12.0,12.0,4.0,1688,4.0
1437,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,12.0,19.0,10.0,1467,10.0
